,Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
18,6e140495720978c53264c62ceddddd566da00d3dcca170d39477b40501a96709,Mr.Ghafouri,@Mr_Ghafurii,2022-02-06 20:51:53,#إسرائيل ، دارایی های سه شرکت لبنانی رو که طبق ادعای گانتس ، وزیر دفاع رژیم صهیونیستی ، ماشین ها ، روغن ها و سیستم های تهویه موشک های #حزب_الله #لبنان رو تامین میکردن توقیف کرده و آنها را تحریم کرد .,,"['#إسرائيل', '#حزب_الله', '#لبنان']",,,
19,02796764948ab9f74183286df8806366a0bcb6d4fae2634006f0f43bfe0778d2,همنام همین زندگی,@HAMNAAAAM,2022-02-06 06:10:17,"#خانه_تکانی
تمیز کردن لاستیک ماشین لباسشویی
نصف استکان سرکه سفید + ۸ قطره روغن تی تری
بریزید داخل شیار لاستیک و بعد ۳ دقیقه با دستمال پاک کنید.",,['#خانه_تکانی'],1,,15
20,3da7e9fda3623d0a5df962882b03a8121157bf0518ef7062331b9665d95f5862,Pragmatic,@callmedan98,2022-02-05 19:32:31,"امروز یه عکس از فیلتر روغن ماشین های تسلا (توی یه فروشگاه قطعات خودرو) دیدم.
خدایااا ",,,,,1
21,a1a7e444e43bacfbcf0d9fe8adf52f6290f954927f4fb61858eb229bcbf18142,مهدی فرهادی,@PZ5yVDgI0fQzWrH,2022-02-05 15:09:15,"برادر من هم میخواست کوییک‌بخره 
با همون پول براش یه ریو مدل ۹۰ گرفتیم خیلی هم تر و تمیز بود 
یه چرخش می ارزه به خانواده کوییک 
می‌دونم طراحی ریو به روز نیست و ماشین کهنه ای هست ولی موقع استفاده خیلی خیلی بهتر جواب میده 
بجز روغن و بنزین هم خرج دیگه ای براش نکرده",['@blue_girl64'],,1,,1
22,0e58b18509937f64678f2d9d8dcc9151d5d3b8a6383834b3e07b4a855d326ad4,amir,@theAriobarzanes,2022-02-05 08:15:09,وقته تعویض روغن ماشین رسیده,['@Minti1111'],,1,,3
23,708c442f03ad11d8fecf9357074684679be9ec46b2cbbc2781f8c2e90a1ec3a8,Maria__R,@Maria_R2016,2022-02-05 02:08:37,یک بار! فقط یک بار ماشین رو نبردم نمایندگی برای تعویض روغن، حالا همش اخطار میده و زیرش هم روغن ریزی داره..... ,,,2,,19
24,1763d9b0de63a18317bdd4fc2615274b82824bd0153a4957f3950fac22ccb761,شیطون سرخ,@SMJF_77,2022-02-04 21:13:39,"پیاده شدم ،جفت راهنما زدم و حدود نیم ساعت طول کشید تا تعمیرکار اومد و گفت چی شده
با کلی ترس و لرز ماشین رو تا سر فرامرز بکسل کردیم

هنوز دو ماه هم نمیشه که تعویض روغن بردم الان باید دوباره عوض‌ش کنم + واسکازین و ...
حداقل ۵تومن تو گلوش گیر کرده",,,1,,6
25,630449f8b8df3469b637a365d33bf06d89e51119fb17a4616d8233add98e0ed3,Bahareh.shafaeii,@bshreh,2022-02-04 14:09:35,"برا ما مدل ۹۹ صفر بود که خریدیم تا الان مشکلی نداشته 
ولی خب ماشین حساسیه روغن خوب باید بریزی برا موتورش و اینکه زمستونا وقتی خیلییی هوا سرده یه ۲۰ دقیقه ای ماشین باید روشن باشه خوب گرم بشه بعد راه افتاد",['@sandys_khor'],,1,,1
26,ad38969b430296fdfe06e5f9f12995632908d0f936858fff04dca29209ba1f0f,S|▬꯭ᷟ▬꯭ⷪ▬꯭ⷩ▬꯭ᷟ▬꯭ᷟ▬꯭ⷶ▬ͩ|𖢏⟦⟧.hoseini,@Smhoseinioficia,2022-02-04 09:49:58,"مبارکتون باشه ان شاءالله چرخش براتون بچرخه
فقط اینکه از الان تا چند سرویس باید برید پیش خود شرکت براتون روغن عوض کنه
یه توصیه اینکه بعدش برید و روغن خوب تو ماشینتون بریزید 
چون اونا روغن بدرد نخور ایرانی توش میریزن که ماشینو نابود میکنه
دوتا هزینه میشه ولی ماشین سالم میمونه",['@golikhatoon'],,2,,1
27,06e4bdf159cb285e48c4ef14e67e7be570a14b6b3ec5af76493f4ab6b84637c7,معظم‌له,@moazamolah,2022-02-03 16:52:40,"ناناز امروز ۳ ساعت دنبال روغن ماشین بودم

خارجی نه ها
ایرانی

پس این دکتر آیت الله چیکار میکنه؟",['@Khamenei_fa'],,1,,10
28,84034c88459094b897310ac6c64e0502c76689c396549bf62485c93990e62b1d,𝕶𝖎𝖆𝖓,@angerofKIAN,2022-02-03 14:27:56,"چون هرشب دارم تو این سرما بگا میرم تو راه کتابخونه و خونه
لامصب تو ماشین از بیرون سرد تره
روغن هیدرولیک ماشینم یخ زده دگ حتی",['@bahariiiam'],,1,,1
29,724e3ff7939ad05e99d07c732f23fe8b41af51289e3f46c87f6a1ceba31b21c0,کرمو السلطنه,@00ashmash,2022-02-02 23:18:33,"رفتم نمایندکی برای تعویض روغن گفتم این اچار چرخ تو ماشین نبود وقتی تحویل دادید گفت دیر اومدی احتمالا خودت گمش کردی گفتم من اینقدر پول ماشین دادم میام برای یه اچار چرخ دروغ بگم؟ اخر زیر بار نرفت! گفتم باشه میخرمش اخرش که داشت حساب کتاب میکرد یادش رفت پولشو حساب کنه 
#کارما",,['#کارما'],1,,53
30,386a6298f4b70045af1e09797991f373c8e038c198b81053dc7eb15a7b40253e,می‌نام,@mini_mina2,2022-02-02 23:14:18,"داشت میگفت  کفشهای همسایه رو برداشته انداخته سطل آشغال شهری،با چاقو لاستیک دوچرخه وموتورشو پاره کرده و میخواد روغن نمیدونم چی بریزه رو ماشین همسایه که رنگشو بسوزونه
ازش پرسیدن چرا؟میگه چون سروصدا میکنن.احمق روانی",,,1,,9
31,63ca87aa97e3d839a26ee968da0ccfa11d5f972804379a578bf62c294753101d,𝓐𝓶𝓲𝓻,@amiir_alipour,2022-02-02 21:05:24,من وقتی رسیدم دیدم یه چی داره روغن میریزه رفتم تو خونه زدم زیر همه چی به بابام گفتم ماشین چیکار کردی که روغن میریزه که اومد حیاط نشون داد گف از دیشب تا صب هیچی نریخته تو که رفتی به روغن ریزی افتاده و اونجا دستم رو شد,['@Shadow_nol'],,1,,1
32,8de4f6425fd523adf52303de287a8a37febedc06dcba689d0b79154b36fcd220,shadow,@Shadow_nol,2022-02-02 21:03:13,این بلا سر من اومد تا دو روز متوجه نشدم چون ماشین تو پارکینگ بود هیج کسم کاری نداشت باهاش شنبه اومدم برم سر کنکور دیدم بله کل روغن و پس داده,['@amiir_alipour'],,1,,1
33,d157ed0c1e42493c07f33e7bf50f5746cd3bfcf07688715f46644675bb4aa956,Arash ghafari,@Arashghafari8,2022-02-02 20:48:46,"من اگه قدم کوتاه بود و پرادو خریدم قرار نیست چون سوار شدن سختمه، زیر ماشین لاستیک فرغون بندازم که بتونم از ماشینم استفاده کنم.
خلاصه روغن زیتون بدون بو هم همینه. اگه شخصی نمیتونه روغن زیتون بکر یا فرابکر بخوره، نخوره بهتره. حداقل به جیبش ضرر نزده.
واضح گفتم؟
بلی
#دوست_دارم_زلی",,['#دوست_دارم_زلی'],54,14,962
34,416c22db25d2a2ec45e2ed9698589a2b86f463035b381fbfc7f358472f193200,shadow,@Shadow_nol,2022-02-02 20:41:16,بعد کشیدن دستی بعد توقف ماشین چکش کن بعضی وقتا بابت خراب شدن کله پلوس ماشین روغن ریزی شدیدی میکنه,"['@amiir_alipour', '@speaklow00']",,1,,1
35,555372c1f661b25a7f20280314d6c680467866df58bfef8a8aa8e60aeefceb93,کاپیتان هادوک,@1_haddock,2022-02-02 17:30:04,درادامه‌ی مصیبت‌های روز افزون ماشین شرکت اب روغن قاطی کرد و این یعنی مرگ بشریت,,,,,15
36,10ebae14af4a73d682cc5e90142bdce12eaf9957a5c52ca768de91761bfb8a32,جان کــوپـــر,@Alessandro1_ir,2022-02-02 14:55:29,روغن ایرانی برای ماشین ایرانی عوض کردم شده پانصد هزارفاکینگ تومان . وات فاااااک,,,1,,22
37,94218630ee735499df95b850b2cc92d3c8a6a6cffcc350f76b9ca60dbe9eeac3,Faezeh Moosavi,@faezeh_moosavi,2022-02-02 12:53:00,رو سطح آب تخمک گذاری می‌کنند، توی همه ی چاهکها و توالت‌ها به مدت 15 ساعت روغن سوخته ماشین بریزین  از بین میرن,"['@eli_tired', '@eli_belle']",,,,1
38,4b8c427c35102666fba9506e7c7375fcd4aff81af2936e8cfe0774b8f35610db,TehranChi,@TehranChi_1988,2022-02-02 09:31:07,"#منوفارسی
خبرگزاری فارس
پالایشگاه فارس
بانک پارس
کاشی پارس
ماهواره پارس
هلدینگ فارس
بیمارستان پارس
واکسن پارس
بیسکوئیت پارس
روغن پارس
لنت پارس
ماشین سازی فارس
فروشگاه فارس
خودکار پارس
یوز پارس
و صدها سیاهه دیگر
دریغ از حتا یک پدیده بنام #ترک #عرب #لر #گیلک #بلوچ در این کشور",,"['#منوفارسی', '#ترک', '#عرب', '#لر', '#گیلک', '#بلوچ']",2,2,25
39,5b9fba0ba07388214d241816251874584895aba64f999cc71dced53dbf6622ec,Ehsan Kazemi,@kazemi_110,2022-02-02 07:53:59,"@zeynabkarimian
 
خبر دردناک اینجاست
وسط کویر
بین سبزوار و شاهرود ماشین اب روغن قاطی کنه

برو خدا رو شکر کن فقط یه کاپشن و شلوار جین سوزوندی",,,1,,1
40,b499793f81d02d41380ce26e890948a06ac5e72965e6b5fe84f469f1a366475a,Arash delfanian,@ADelfanian,2022-02-02 00:33:24,خودفریبیه بیشتر.خیلی کم پیش میاد. دلیل اصلی مردا واسه عزدواج سکسه دائمی و امن و همیشه در دسترسه و امنه.دلبل اکثر زن ها هم امنیت مالی و حمایت دائمی مرد.معامله ست. مهریه پول سکسیه که زن به مرد میده و نفقه هزینه ی استهلاکشه. مثه پول خرید ماشین و هزینه ی روزانه ی بنزین و روغن و...,['@CalmLady9'],,1,,
41,cb241a12a6a0f15ef5e0425a57c095e29bc63e204ba5dc1f0e54c01652c3f90e,Samii,@Samii25310992,2022-01-31 21:47:18,ج ا ماشین سرکوب همیشه روغن کاری میکنه متاسفانه اما در نهایت ملت پیروز هستن,['@RezaVaisi'],,,,
42,e4a92463a0fb66b75a1e402b51dcc82860e2de3bf0b4cd55af9b904ec399a534,آدمک,@peymnism,2022-01-31 21:30:24,آدمای مودی مثل ماشین روغن سوز میمونن تا روشن میشن شروع میکنن پرت پرت کردن,,,1,,21
43,86713f32c358a03051425e3358421f425e3baeffe0af3a02265125eb5fd5d559,₿ehzad,@hodl_phoenix,2022-01-31 20:01:09,من ترجیح می دهم خواهرم دخترم و همسرم دندان پزشک، موزیسین، نقاش باشه تا کارگر راه‌آهن. چرا باید روزی ۸ ساعت زیر افتاد سوزان کار کنه؟ البته اگر خانم‌ها خیلی علاقه مند هستند می توانند از مکانیکی، روغن تعویض‌کنی صافکاری، نقاشی ماشین، لوله باز کنی شروع کنند. ما هم حمایت می کنیم‌.,"['@hodl_phoenix', '@ltermehl']",,1,,
44,87c181e7277ec06e69ad75000f00e5730a251bb5d0f06df3555bf045bb17496a,Hadi Hosseini,@hadihosseini59,2022-01-31 19:26:21,"امروز رفتم پیش محمدرضا تا روغن ماشین رو عوض کنه. حدود سه ساله مشتریشم. با ناراحتی درد دل کرد و گفت، دزد طلای خانومش و یه سری وسایل خونه رو برده! می‌گفت حدود ۵ سال من رو از زندگی عقب انداخت!
اما چی بگیم از دست اونهایی که طی ۴ دهه گذشته باعث شدن دو دهه کشور درجا بزنه!",,,,,6
45,46991e704a288d30d3c967ca876253a22fc91246e118cd091776171c63b2e5ac,پیمان,@Pindash_,2022-01-31 17:54:36,"اونی که تَک آورد 

وقتی ظرفها رو جمع کردن، روی میز انگاری یک ماشین روغن تعویض کرده بود :))",['@oneordinaryyas'],,1,,3
46,437e9a400f0b19f0e2d2ef2daf4a994d35c27dd6d60619fedc0dac4421922845,YaQuob E,@yahkdarjehanam,2022-01-31 17:45:15,"با پدیده‌ای روبرو هستیم که طرف قیمت
ماشین زیر پاش شده 300میلیون
ولی پول نداره روغن ماشین رو عوض 
کنه",,,,,16
47,d1a0e6bd7789c6894071893aadc8efb0ca17e14aea909c0a6447e55792f99ff4,Ehsan Sadeghi,@Sadeghi1949,2022-01-31 15:53:32,"توییت وانگ یو سفیر #چین در افغانستان
امروز قطاری با حدود 500 تن گندم شکر روغن پخت و پز و ماشین آلات فرآوری سیب زمینی فراهم شده توسط چین سین کیانگ را ترک کرد اوایل ماه آینده قطار دیگری با گندم و دیگر اقلام نیز سفر خود را آغاز خواهد کرد. چین کاملا متعهد به کمک به مردم افغانستان است",,['#چین'],,1,5
48,4dc99a8804d75d337fa3f73f22d5980bb6a998ead805b290fe895814c81039e7,ژوییسانس,@jouissance_ma,2022-01-31 15:13:28,از نمایندگی سرویس ماشین زنگ زدن برای پیگیری رضایت از نمایندگی. انقدر سوال کرد که آخرش گفتم جناب وا بده تورو خدا. من یه روغن و فیلتر عوض کردم.,,,1,,4
49,4798683a47f30042530ad5e7c54450285218531b925b0d5c85c9fd6dab07979b,OAA,@OAA04902478,2022-01-31 12:59:45,روغن ماشین,"['@MatorityCom', '@OutFarsi']",,,,
50,ba1059ed46ec0799708805689a29fc67ba8405df737766d429d0666a23418a95,Sheri,@Sheri_happy,2022-01-31 12:11:18,عزیزممیدونی چیه اونجا همه مثل فامیل هستیم، اصلا جو خاصیه نمیتونم توضیح بدم، مثل اینه که تو خونه وسط آشپزی مامان بگه ای داد روغن تموم شد و شما مشغول توییتر بیکار باشین خودتون دوست دارین به مامان کمک کنین. دقیقا رابطه ها اونجا همینه، وقتی رییس ماشین طرف رو ,['@charllo02797927'],,2,,1
51,b5339dd0c8e74ac41c602a30df8eae2debe3419487a87e46e95cafa76a706ed2,LiL Hossein,@LiL_Hossein,2022-01-31 11:06:45,"سمت راستی  اویل پنه
که کاربرد های زیاد مثل عوض کردن روغن ماشین و نگه داشتن روغن نشتی از موتور و پمپ کردن روغن نشتی به موتور در صورت کم شدن روغن خودرو
که معادل فارسیش رو نمی دونم
سمت چپی میله بادامک که پیستون ها رو حرکت میده",['@aysunemami'],,1,,1
52,e33a687ef64e5d0ef1ef5826ad9294b3d22567d5165926a359daf9a0f1195a6c,ویلیام,@younes_bagheban,2022-01-31 01:57:37,روغن سوخته ماشین نیست؟ ,['@shkiba_l'],,,,
53,cb6c9db71852bd52dfdc9bae7c5ac79f5f6b56ac6bca391476ccb95b0bb8ef88,Arman | آرمان,@theStoryofArman,2022-01-30 23:13:06,"من ماه قبل رفتم تعویض روغن و ضدیخ و اینا، گفت دریچه گاز رو هم بشورم؟ گفتم بشور. 
از این اسپری‌ها زد و اینا. ماشین پرواز می‌کرد بعدش :))",['@asgariomid1'],,1,,1
54,7f2639cd3f3aba02836904229ba4d3934f4ce2241800cdbea600d3ff270f9335,Sheri,@Sheri_happy,2022-01-30 22:27:48,خوب تفاوت همینه ! تو امریکا این رده بندی وجود نداره استاد دانشگاه زمین تی میکشه، قفسه تمیز میکنه، رییس کمپانی ما ماشین بچه ها رو میبره تعویض روغن. هر کی دستش آزاد باشه کلر رو انجام میده. اینجا هدف مشترکه پیشرفت کمپانی، پیشرفت منه، همه ما دوستیم.,['@KxFRT09gf7w6g0m'],,1,,
55,3cc8c53111a10764d2fcb87d8690217f6f0eafe1b6bdfc69b695b47715c31a8a,Sassani,@Sassani7,2022-01-30 21:03:21,وقتی ماشین خارجی سوار میشی بایدم اینقدر پول روغن ت بشه,['@Zagros__m'],,1,,2
56,dc0e5cb988d170d263f5ba3000685b8f3e2058bc5f9851d5f8621351023e7230,Zagros,@Zagros__m,2022-01-30 18:24:16,باید یه مدت برم رو مود پیاده روی چون اصلا طبیعی نیست دوماه یکبار روغن ماشین رو عوض میکنم ,,,,,11
57,58b640d9b9768276070c3fb5980f2063c09f9235aa1bd526798abb8b219d352c,زایو,@real_zayo,2022-01-30 18:17:13,"یه فناوری هست که فقط عده کمی از کشورهای اروپایی دارن تو صنعت کشتی سازی
اونهم اینه که وقتی بخوان یک کشتی رو مثل ماشین رو چال ببرن و تعمیراتو صاف کاری و تعویض روغن مثلا انجام بدن باید یه سالن بسیار وسیع داشته باشن با تجهیزات خاص
ایران این فناوری رو بومی کرده و داره","['@Mrka21', '@sadra_bh']",,2,,7
58,c57b1a2d2fea71c303115e81d809297dbae524103bb692e77d6a5e1d56dd6615,Nayereh Ansari,@nayerjuristbyra,2022-01-30 16:34:40,"يك ضرب المثل است:""
چيني ها هر موجودزنده اي در هوا غير از هواپيما، در دريا غير از كشتي و در روي زمين، غير از ماشين ودوچرخه ... را مي خورند. ""در پكن خيابان رستوانهاي سيار است كه از قورباغه تا سگ و گربه را در روغن بريان كرده وميفروشند",['@aahoo21'],,,,5
59,d39ccdf2ff11b79bc099d7017678a4f7064b2c262141d1ffdacd7e64caba6970,Biblio-Phile,@Hogt_Zmnblp86,2022-01-30 13:08:07,روغن ماشین چه گرون شده! چه خبره!,,,,,16
60,8f8bd6e46a6ebf46e25f88bd57dd7c07f577f5e6f0a3f653795ad84545e15088,Soroush,@Soroushzafary,2022-01-29 15:53:45,خوشم نمیاد. ماشین باید بوی روغن سوخته بده,"['@Soroushzafary', '@Dan_banoo']",,1,,1
61,41d2883df6a3732cf5d994e4c42f21f07743cbe701217abf4592e8b2d6523fce,ممدی از سلسه ممدیان,@mammadmamadian,2022-01-29 12:56:24,"ینی همی من یکمی کارام روال میوفته خیالم راحت میشه خوشحال میشم یکمی میگه بگیر که اومد
ماشین امروز اب و روغن قاطی کرد ",,,1,,16
62,4f073d0595d5bec6e59abe7e0622777d4a9274ed07d1a2a1cdf3ed3019a40fca,Saeed-Bagheri,@Saeedbagheri_93,2022-01-28 22:06:26,"من یه داداش بزرگم ،نمیتونم بیخیال هیچی بشم ،
از مدل گوشی خواهر و برادرم تا لباساشون و همه چی حتی روغن ماشین داداشم رو هم چک میکنم رد نشه وقتش",['@Nane_monaliza'],,,,1
63,68d53359f5a7b7688d490161383f3cdff9ec3d6b4e08c276174471dfa00100a6,lost in lynch,@imannirvana07,2022-01-28 21:17:57,"Titane 2021
تیتان خیلی پرخاشگره بلند داد میزنه که ارگاسم فقط با خون و عرق و اسپرم توی ما اتفاق نمیفته میتونه بوی فلز  بنزین روغن ماشین بده،  دنیا داره جای بدی میشه به ماشین ها بیشتر از انسان ها میشه اعتماد کرد. شهامت دوکورنو قابل تحسینه برای ساخت همچین فیلم عجیبی",,,,,
64,0ce9027e14e47247bbb1124197841427303c8a7679813cf9a6617f01a403b1ae,شایان,@shayan26083746,2022-01-28 17:28:16,"دوست عزیز حالت خوبه فدات شم؟
راننده اسنپ تو خرج روغن ماشینش مونده. از قیمت لوازم یدکی ماشین خبر داری؟","['@Mohsenpourarab', '@alihasstam']",,,,
65,9c20e4ccbe30d443b4caaaa5a95a4f4920b934dd7ccd39d813d2787f2a778a23,Mohammad,@unlimitedmark3t,2022-01-28 16:06:55,روغن ماشین رو از ته دل گفتی :))),['@HBabrian'],,1,,1
66,47b33a156000adb861c594c393f0b0c68dcff3773191916070237433a61a345e,انوشه‌روان آذرباد مهراسپندان,@shayan_reyhani,2022-01-28 15:06:35,دیشب راننده اسنپ دل پری داشت. پر از خشم بود. گفت فقط یک آرزو دارم! آرزوش پول نبود. گفت: « می‌خوام همونایی که نمی‌خوام دهنم و با اسمشون نجس کنم و توام می‌شناسی رو به ماشین ببندم و اینقدر تو صحرا بکشم تا تموم بشن! و اونی که از همه گنده‌تر هست رو توی روغن سرخ کنم. ذره ذره!»,,,1,1,15
67,3fe68783da048c3145609910c0082cf3fa0db92c3538355dcdd655338d9c5ffd,حُسینووو,@hossein909,2022-01-28 13:20:40,منی که ماشین استادمونو سرویس روغن کردم اخر سر یه ده تومنی بهم انعام داد گفت اصلا سر نمره ها روم حساب نکن:/,['@Amanj_emw'],,2,,26
68,941aa19c3c3760c50aeea8ba229888048e026780c0116c0b50a58fc8ead76576,Merduk,@merdukkk,2022-01-28 01:59:28,دکتر اگه با روغن بنفشه جوابم رو نمیدی خراب شده که چیز بدی نیست مثل ماشین که خراب میشه اینجا هم چهل سالی هست خراب شده,,,,,
69,2540344c651320a56583645c892166cbbb7e03df1c7a0d5409066ebb4681a4b9,| گودو گودو |,@gudugoodou,2022-01-28 00:17:27,"دقیقن همین ماهی که هم ولنتاینه، هم روز مرده، پول معاینه فنی ماشین و تعمیر بعدشو مامانم از حلقومم کشید بیرون، امروزم دفترچه روغن موتورو بم داده میگه عوضش کن.
ولم کن زن.",,,,,19
70,36edfa487b5704bae6554fcacd81138388837a18e768be082796927de7cb0d3e,احاطـــه,@Ehatehh,2022-01-27 23:18:08,آدمه و انگیزه هاش، وقتی انگیزه نباشه انگار یه ماشین بدون روغن داره کار میکنه,,,,,14
71,c7760bdf0b6bf6f122c56156920786dc34da0a6df6822b32bc7707615343b950,شبانه‌ در لامینور,@enzyatto,2022-01-27 21:35:12,"""ماشین(حیات) ابدی""
رنگ روغن روی بوم
۳۰×۲۴
امروز تموم شد. دوسش دارید؟  ",,,12,,87
72,4e10f25e3b00eb72e3e40e13952eb0bf4532b0094fee45212554c8b0ae4c4e13,eMAD__Tabari,@e__________mad,2022-01-27 13:04:47,"یه پیت ۱۷ کیلویی روغن نباتی می ذاشتن با چندتا تخته و چوب آتیش میزدن گرم میشدن، ماشین هم سر فرصت میومد دیگه.
از دست این تشریفات زائد مسخره.","['@EbneHava', '@yasharsoltani']",,,,
73,c5c58d0e6c3b5049bc2e8508953b51c41cd6e58aeedeebf488f8dfaab8e27106,Armin,@khooodearmin,2022-01-27 11:34:39,روغن ماشین عوض کردم,['@amiralliiam'],,,,
74,03bc291186da7ff3efecbe3bd536e04da440df9cf59e2c100da8f95ea8976ce4,سیدحسام,@seyadhesam51,2022-01-26 00:11:02,اره خب پزشک و پزشکی هیچکدوم چیز خوبی نیستن ، این روغن بنفشه است که غوغا میکند ، خب البته هواپیما ، قطار و ماشین هم به درد نمیخورن باید با الاغ سفر کرد,"['@rtadokht', '@lireza_gh']",,,,
75,4ccf32295c8f70b7e7fe845ee6cd382865ea1b2132f06ed4f6fbe87b4157865d,احمد قائم آبادی,@Ahmdghaemabadi,2022-01-25 23:27:35,"وزیر محترم #آموزش_و_پرورش! 
«ماشین تحول» با چرخ های فرسوده و پنچر، پیش نمی رود و روغن های سوخته، نفس«موتور تحول» را خفه می کند.«تجربه های موفق» گذشته را به دست «مدیران جوان و با انگیزه» عملیاتی کنید.",,['#آموزش_و_پرورش!'],,,
76,e435457525f9ed301f46a9934c4736b27e443bbf68c5b58e5f111bfb5623811e,aref,@areffsharifi,2022-01-25 18:26:25,"به هیچ وجه ماشینو حرکت ندید روغن هاش هم یخ زده 
زنگ بزنین ماشین بر بیاد",['@whippingggcream'],,,,
77,0991949d310ee8ddbe0ed5db326431d24ee19248a60419f5d7577ae0b9dbbeca,امینی,@_amiinii,2022-01-25 18:13:03,حالا من هفته‌ی دیگه یا رشت می‌رم یا رامسر. به هر حال باید زنجیرچرخ داشته باشم و روغن ماشین هم عوض بشه. سوال اینه که زنجیر چرخ چرا انقدر گرونه؟,,,,,6
78,8832eb8ce496986fd56dda62207cd6e0ed2fa052c3a462dca324bdb5e0d774f0,sahar morgen,@netvand,2022-01-25 16:18:50,"فالس‌نیوز مفتح رو آورده تو چشم مردم زل بزنه دروغ بگه. آب معدنی رو برای ۵۰٪ کاهش و فیلتر روغن ماشین رو برای ۷۰٪ مثال زده!
همین چند روز پیش وزارتخونه‌ش آب‌معدنی رو در لیست کالاهایی که بیش از ۱۰۰٪ افزایش قیمت داشتن گذاشته بود. لوازم یدکی هم... ببینید
#IranTruth",,['#IranTruth'],,7,14
79,b30a69db0bdf61c2ef5631fe39781c76b210ff3eb6b4c3d8545143b66cb8497a,GradesOnF1,@GradesOnF1,2022-01-25 16:05:49,..بتونن حرکت هوا در اطراف ماشین رو متوجه بشن، رنگ زدن ماشین با یک ترکیب رنگ و روغن است. وقتی روغن تبخیر میشه فقط رنگ باقی میمونه و حرکت اندکی که با جریان هوا میکنه مسیر هوا رو نشون میده. ,,,1,,
80,63cabec980aa02f22adb42dc4bf87357397cc0f306813a56aad905edf1cf9c6e,بایقوش,@whoooooSaidThat,2022-01-25 13:45:36,ماشین زمان داشته باشم انقدر میرم دهه نود پیش توپاک و بیگی، وو تنگ و آیس و آندره تا روغن سوزی پیدا کنه.,,,2,,16
81,c17e530521d6dcd829381bfdc68c3dd3d908361f5ab395a3893f20e8cdbcec22,mohseni muhamad,@mohseni_1,2022-01-25 11:22:07,"بعضی‌ها تو ماشین گرم و نرم نشستن، حالا هرچندوقت یکبار میان میگن اون کاپوت رو بزن بالا ببینیم چیه اینقدر خرج روغن و بنزین و موتور و جلوبندی میکنین؟
چرا خرج روکش صندلی و دور فرمون و داخل خودرو نمیکنیم؟
موتور که خاموش شه یا حتی بخاری و کولر بخوابه، اون‌وقت تازه متوجه میشن چه خبره!",,,,,5
82,c42ff40673e9aac9e4648ad0eb24037e6812801a1f249dced3d6b79b4bcc59cf,یاور- بهداد,@behdad1947,2022-01-24 15:01:23,جامعه مثل موتور ماشین میمونه اب و روغن قاطی کرده همه چیز بهم خورده روز به روز بدتر میشه داریم به کجا میریم احتمالا بگن پسر دایی,['@dan_dan_iel'],,,,10
83,d65f261117a9c233e72dff167a3d39b7da56594d6c35228ee2db4c0a99e323d9,آبگوشت,@amir_reza_,2022-01-24 04:44:44,داداش اون روغن ترمزتو باید عوض کنی مشکل از اونه که باند ماشین کار نمیکنه,['@Qaemkojouri'],,,,2
84,9f0f178546cd708e6f428608ee63f7f4e917d8261b11649d740b39d601a56c77,Mehrnoosh,@marmarochka,2022-01-23 08:53:05,طعم و‌بوی‌ روغن ماشین و شمع اب شده میده,['@LightnessofBing'],,1,,2
85,f1ba1894c42d0a41367ce3a99c0e7e2420d283e6866fa0017cfbb296dc9c8b2a,Papa Pluralist (Allfather/His majesty),@StonedPoseidon,2022-01-23 08:45:57,"کل ممکلت دست کارتلای غارتگره.
هر گوشه‌‍ش رو که فکر کنی؛ از روغن حیوانی و محصولات دامی بگیر تا واشر سر سیلندر و بقیه قطعات ماشین",,,,,3
86,3c3e034a18ad4da1dbaec3716269180ff1b28411f4f1e567fd510f348f5fe43c,غازقلنگ,@ghazgholang1,2022-01-23 00:06:04,"آقا مردم خیلی دزد و حروم‌خور شدن
سه شب پیش تو هوای برفی ماشین ضدیخ نداشت مجبور شدم برم پیش یه تعویض روغن دوتا یه لیتری ضد یخ بهم داد دونه‌ای ۷۵ تومن، بعد میگه ۲۰ تومن هم دستمزد و هواگیری! جمعا ۱۷۰ تومن و پوز هم ندارم کارت به کارت کن! طبیعتا ده تومن کم کردم و کارت به کارت کردم.",,,1,,2
87,95cc7d28eb933d413a16623256112962f42697b24187f25185d402432ae3271c,Francesco,@amir_ba783,2022-01-21 17:43:13,کارت واکسنم شده مث کارت تعویض روغن ماشین,,,,,2
88,55666112192b356844c85749f1fa69d49cacb09c720a131418d836af689bb8d6,دخترخورشید,@h_najari,2022-01-21 17:15:54,نمیدونم بو روغن ماشین میداد بنظرم,['@ghasemiii2020'],,,,1
89,9a6c7da745d3d0b0a19fa23f747b4b10b70309ee00bdce2d99d205259eb98057,سرباز کوچک وطن,@ARezaGol,2022-01-21 14:33:35,"بله 
دقیقا
بنده هم هفته پیش حدود ۷۰۰ تومن هزینه تعویض روغن و سرویس دادم 
و اصلا دست و دلم به استارت زدن ماشین نمیرفت",['@mahdieh_lawyer'],,1,,1
90,ab573325dd3d6497be3a635b48ad108b23af25ed199d2001fe58507575cc945f,Mousa,@Mou3aw,2022-01-21 13:39:03,ولی دیدمش دم صبح با یه ماشین دیگه داشت روغن میزد تو رگ خیانت کرده بهت ,['@KoalaDream1'],,1,,1
